Processed,ID,Req. Timestamp,Method,URL,Code,Reason,RTT,Size Resp. Header,Size Resp. Body,Highest Alert,Note,Tags
Processed,420,Mon Sep 01 11:39:51 EDT 2025,GET,http://localhost:3000/assets/public/images/products/melon_bike.jpeg,200,OK,34,431,21524,Medium,false,
Processed,421,Mon Sep 01 11:39:51 EDT 2025,GET,http://localhost:3000/socket.io/?EIO=4&transport=polling&t=Pa5xqPp&sid=bsh6D-paUFalIZcMAAAQ,200,OK,189,229,1,Medium,false,
Processed,422,Mon Sep 01 11:39:51 EDT 2025,GET,http://localhost:3000/socket.io/?EIO=4&transport=polling&t=Pa5xqVX&sid=bsh6D-paUFalIZcMAAAQ,200,OK,19,229,1,Medium,false,
Out of Scope,423,Mon Sep 01 11:39:52 EDT 2025,GET,https://www.youtube.com/watch?v=9PnbKL3wuH4,403,Forbidden,0,130,40,,false,
Processed,424,Mon Sep 01 11:39:53 EDT 2025,GET,http://localhost:3000/,304,Not Modified,6,393,0,Medium,false,
Processed,425,Mon Sep 01 11:39:53 EDT 2025,GET,http://localhost:3000/polyfills.js,304,Not Modified,5,392,0,Medium,false,
Processed,426,Mon Sep 01 11:39:53 EDT 2025,GET,http://localhost:3000/vendor.js,304,Not Modified,160,394,0,Medium,false,
Processed,427,Mon Sep 01 11:39:53 EDT 2025,GET,http://localhost:3000/main.js,304,Not Modified,178,393,0,Medium,false,
Processed,428,Mon Sep 01 11:39:53 EDT 2025,GET,http://localhost:3000/styles.css,304,Not Modified,4,393,0,Medium,false,
Processed,429,Mon Sep 01 11:39:53 EDT 2025,GET,http://localhost:3000/runtime.js,304,Not Modified,43,391,0,Medium,false,
Processed,430,Mon Sep 01 11:39:55 EDT 2025,GET,http://localhost:3000/socket.io/?EIO=4&transport=polling&t=Pa5xrJD,200,OK,48,230,96,Low,false,
Processed,431,Mon Sep 01 11:39:55 EDT 2025,GET,http://localhost:3000/assets/i18n/en.json,304,Not Modified,56,392,0,Medium,false,
Processed,432,Mon Sep 01 11:39:55 EDT 2025,GET,http://localhost:3000/rest/admin/application-version,304,Not Modified,5,304,0,Medium,false,
Processed,433,Mon Sep 01 11:39:55 EDT 2025,GET,http://localhost:3000/rest/admin/application-configuration,304,Not Modified,21,306,0,Medium,false,
Processed,434,Mon Sep 01 11:39:55 EDT 2025,GET,http://localhost:3000/rest/languages,304,Not Modified,84,306,0,Medium,false,
Processed,435,Mon Sep 01 11:39:55 EDT 2025,GET,http://localhost:3000/rest/admin/application-version,304,Not Modified,20,304,0,Medium,false,
Processed,436,Mon Sep 01 11:39:55 EDT 2025,GET,http://localhost:3000/rest/admin/application-configuration,304,Not Modified,35,306,0,Medium,false,
Processed,437,Mon Sep 01 11:39:55 EDT 2025,GET,http://localhost:3000/rest/admin/application-configuration,200,OK,57,389,21730,Medium,false,JSON
Processed,438,Mon Sep 01 11:39:55 EDT 2025,GET,http://localhost:3000/rest/admin/application-configuration,200,OK,62,389,21730,Medium,false,JSON
Processed,439,Mon Sep 01 11:39:55 EDT 2025,GET,http://localhost:3000/,304,Not Modified,132,393,0,Medium,false,
Processed,440,Mon Sep 01 11:39:55 EDT 2025,GET,http://localhost:3000/assets/public/images/JuiceShop_Logo.png,304,Not Modified,10,393,0,Medium,false,
Processed,441,Mon Sep 01 11:39:55 EDT 2025,GET,http://localhost:3000/runtime.js,304,Not Modified,16,391,0,Medium,false,
Processed,442,Mon Sep 01 11:39:55 EDT 2025,GET,http://localhost:3000/polyfills.js,304,Not Modified,5,392,0,Medium,false,
Processed,443,Mon Sep 01 11:39:55 EDT 2025,GET,http://localhost:3000/main.js,304,Not Modified,13,393,0,Medium,false,
Processed,444,Mon Sep 01 11:39:55 EDT 2025,GET,http://localhost:3000/vendor.js,304,Not Modified,13,394,0,Medium,false,
Processed,445,Mon Sep 01 11:39:56 EDT 2025,GET,http://localhost:3000/styles.css,304,Not Modified,17,393,0,Medium,false,
Processed,446,Mon Sep 01 11:39:55 EDT 2025,GET,http://localhost:3000/api/Challenges/?name=Score%20Board,304,Not Modified,1037,305,0,Medium,false,
Processed,447,Mon Sep 01 11:39:56 EDT 2025,POST,http://localhost:3000/socket.io/?EIO=4&transport=polling&t=Pa5xrdI&sid=TfGN7yGAKXlm1wISAAAS,200,OK,7,213,2,Medium,false,
Processed,448,Mon Sep 01 11:39:56 EDT 2025,GET,http://localhost:3000/socket.io/?EIO=4&transport=polling&t=Pa5xrdh&sid=TfGN7yGAKXlm1wISAAAS,200,OK,2,230,32,Medium,false,
Processed,449,Mon Sep 01 11:39:56 EDT 2025,GET,http://localhost:3000/socket.io/?EIO=4&transport=websocket&sid=TfGN7yGAKXlm1wISAAAS,101,Switching Protocols,13,129,0,Medium,false,
Processed,450,Mon Sep 01 11:39:55 EDT 2025,GET,http://localhost:3000/rest/products/search?q=,304,Not Modified,506,306,0,Medium,false,
Processed,451,Mon Sep 01 11:39:55 EDT 2025,GET,http://localhost:3000/api/Quantitys/,304,Not Modified,611,306,0,Medium,false,
Processed,452,Mon Sep 01 11:39:55 EDT 2025,GET,http://localhost:3000/api/Challenges/?name=Score%20Board,200,OK,1150,386,696,Medium,false,JSON
Processed,453,Mon Sep 01 11:39:56 EDT 2025,GET,http://localhost:3000/rest/admin/application-configuration,304,Not Modified,11,306,0,Medium,false,
Processed,454,Mon Sep 01 11:39:57 EDT 2025,GET,http://localhost:3000/assets/public/images/products/apple_juice.jpg,304,Not Modified,9,392,0,Medium,false,
Processed,455,Mon Sep 01 11:39:57 EDT 2025,GET,http://localhost:3000/assets/i18n/en.json,304,Not Modified,4,392,0,Medium,false,
Processed,456,Mon Sep 01 11:39:57 EDT 2025,GET,http://localhost:3000/assets/public/images/products/apple_pressings.jpg,304,Not Modified,10,392,0,Medium,false,
Processed,457,Mon Sep 01 11:39:57 EDT 2025,GET,http://localhost:3000/socket.io/?EIO=4&transport=polling&t=Pa5xrqo,200,OK,24,230,96,Low,false,
Processed,458,Mon Sep 01 11:39:57 EDT 2025,GET,http://localhost:3000/assets/public/images/products/banana_juice.jpg,304,Not Modified,51,392,0,Medium,false,
Processed,459,Mon Sep 01 11:39:57 EDT 2025,GET,http://localhost:3000/assets/public/images/products/carrot_juice.jpeg,304,Not Modified,78,392,0,Medium,false,
Processed,460,Mon Sep 01 11:39:57 EDT 2025,GET,http://localhost:3000/assets/public/images/products/artwork2.jpg,304,Not Modified,45,392,0,Medium,false,
Processed,461,Mon Sep 01 11:39:57 EDT 2025,GET,http://localhost:3000/assets/public/images/products/lemon_juice.jpg,304,Not Modified,42,392,0,Medium,false,
Processed,462,Mon Sep 01 11:39:57 EDT 2025,GET,http://localhost:3000/assets/public/images/products/green_smoothie.jpg,304,Not Modified,28,392,0,Medium,false,
Processed,463,Mon Sep 01 11:39:57 EDT 2025,GET,http://localhost:3000/assets/public/images/products/melon_bike.jpeg,304,Not Modified,32,392,0,Medium,false,
Processed,464,Mon Sep 01 11:39:57 EDT 2025,GET,http://localhost:3000/assets/public/images/products/eggfruit_juice.jpg,304,Not Modified,28,392,0,Medium,false,
Processed,465,Mon Sep 01 11:39:57 EDT 2025,GET,http://localhost:3000/assets/public/images/products/permafrost.jpg,304,Not Modified,34,393,0,Medium,false,
Processed,466,Mon Sep 01 11:39:57 EDT 2025,GET,http://localhost:3000/assets/public/images/products/fruit_press.jpg,304,Not Modified,33,392,0,Medium,false,
Processed,467,Mon Sep 01 11:39:57 EDT 2025,GET,http://localhost:3000/assets/public/images/products/fan_facemask.jpg,304,Not Modified,151,392,0,Medium,false,
Processed,468,Mon Sep 01 11:39:56 EDT 2025,GET,http://localhost:3000/socket.io/?EIO=4&transport=polling&t=Pa5xro2&sid=TfGN7yGAKXlm1wISAAAS,200,OK,639,229,1,Medium,false,
Processed,469,Mon Sep 01 11:39:57 EDT 2025,GET,http://localhost:3000/rest/admin/application-configuration,200,OK,7,389,21730,Medium,false,JSON
Processed,470,Mon Sep 01 11:39:57 EDT 2025,GET,http://localhost:3000/rest/admin/application-version,200,OK,38,384,20,Medium,false,JSON
Processed,471,Mon Sep 01 11:39:57 EDT 2025,GET,http://localhost:3000/rest/admin/application-configuration,200,OK,64,389,21730,Medium,false,JSON
Processed,472,Mon Sep 01 11:39:57 EDT 2025,GET,http://localhost:3000/rest/admin/application-version,304,Not Modified,75,304,0,Medium,false,
Processed,473,Mon Sep 01 11:39:57 EDT 2025,GET,http://localhost:3000/rest/admin/application-configuration,304,Not Modified,73,306,0,Medium,false,
Processed,474,Mon Sep 01 11:39:57 EDT 2025,GET,http://localhost:3000/assets/public/images/JuiceShop_Logo.png,304,Not Modified,83,393,0,Medium,false,
Processed,475,Mon Sep 01 11:39:57 EDT 2025,GET,http://localhost:3000/rest/languages,304,Not Modified,240,306,0,Medium,false,
Processed,476,Mon Sep 01 11:39:57 EDT 2025,GET,http://localhost:3000/api/Challenges/?name=Score%20Board,304,Not Modified,289,305,0,Medium,false,
Processed,477,Mon Sep 01 11:39:57 EDT 2025,GET,http://localhost:3000/api/Challenges/?name=Score%20Board,200,OK,280,386,696,Medium,false,JSON
Processed,478,Mon Sep 01 11:39:58 EDT 2025,GET,http://localhost:3000/rest/products/search?q=,304,Not Modified,91,306,0,Medium,false,
Processed,479,Mon Sep 01 11:39:57 EDT 2025,GET,http://localhost:3000/socket.io/?EIO=4&transport=polling&t=Pa5xrzM&sid=TfGN7yGAKXlm1wISAAAS,200,OK,226,229,1,Medium,false,
Processed,480,Mon Sep 01 11:39:57 EDT 2025,GET,http://localhost:3000/api/Quantitys/,304,Not Modified,178,306,0,Medium,false,
Processed,481,Mon Sep 01 11:39:58 EDT 2025,POST,http://localhost:3000/socket.io/?EIO=4&transport=polling&t=Pa5xs3q&sid=JOXIisJYZ7O-yMxhAAAU,200,OK,12,213,2,Medium,false,
Processed,482,Mon Sep 01 11:39:58 EDT 2025,GET,http://localhost:3000/socket.io/?EIO=4&transport=websocket&sid=JOXIisJYZ7O-yMxhAAAU,101,Switching Protocols,7,129,0,Medium,false,
Processed,483,Mon Sep 01 11:39:58 EDT 2025,GET,http://localhost:3000/assets/public/images/products/apple_pressings.jpg,304,Not Modified,15,392,0,Medium,false,
Processed,484,Mon Sep 01 11:39:58 EDT 2025,GET,http://localhost:3000/socket.io/?EIO=4&transport=polling&t=Pa5xs3u&sid=JOXIisJYZ7O-yMxhAAAU,200,OK,113,230,32,Medium,false,
Processed,485,Mon Sep 01 11:39:58 EDT 2025,GET,http://localhost:3000/assets/public/images/products/apple_juice.jpg,304,Not Modified,10,392,0,Medium,false,
Processed,486,Mon Sep 01 11:39:58 EDT 2025,GET,http://localhost:3000/assets/public/images/products/artwork2.jpg,304,Not Modified,21,392,0,Medium,false,
Processed,487,Mon Sep 01 11:39:58 EDT 2025,GET,http://localhost:3000/assets/public/images/products/banana_juice.jpg,304,Not Modified,25,392,0,Medium,false,
Processed,488,Mon Sep 01 11:39:58 EDT 2025,GET,http://localhost:3000/assets/public/images/products/carrot_juice.jpeg,304,Not Modified,32,392,0,Medium,false,
Processed,489,Mon Sep 01 11:39:58 EDT 2025,GET,http://localhost:3000/assets/public/images/products/green_smoothie.jpg,304,Not Modified,4,392,0,Medium,false,
Processed,490,Mon Sep 01 11:39:58 EDT 2025,GET,http://localhost:3000/assets/public/images/products/eggfruit_juice.jpg,304,Not Modified,10,392,0,Medium,false,
Processed,491,Mon Sep 01 11:39:58 EDT 2025,GET,http://localhost:3000/assets/public/images/products/permafrost.jpg,304,Not Modified,13,393,0,Medium,false,
Processed,492,Mon Sep 01 11:39:58 EDT 2025,GET,http://localhost:3000/assets/public/images/products/fruit_press.jpg,304,Not Modified,22,392,0,Medium,false,
Processed,493,Mon Sep 01 11:39:58 EDT 2025,GET,http://localhost:3000/assets/public/images/products/lemon_juice.jpg,304,Not Modified,20,392,0,Medium,false,
Processed,494,Mon Sep 01 11:39:58 EDT 2025,GET,http://localhost:3000/assets/public/images/products/melon_bike.jpeg,304,Not Modified,17,392,0,Medium,false,
Processed,495,Mon Sep 01 11:39:58 EDT 2025,GET,http://localhost:3000/assets/public/images/products/fan_facemask.jpg,304,Not Modified,8,392,0,Medium,false,
Processed,496,Mon Sep 01 11:39:58 EDT 2025,GET,http://localhost:3000/socket.io/?EIO=4&transport=polling&t=Pa5xsFR&sid=JOXIisJYZ7O-yMxhAAAU,200,OK,143,229,1,Medium,false,
Processed,497,Mon Sep 01 11:40:00 EDT 2025,GET,http://localhost:3000/,304,Not Modified,19,393,0,Medium,false,
Processed,498,Mon Sep 01 11:40:00 EDT 2025,GET,http://localhost:3000/polyfills.js,304,Not Modified,10,392,0,Medium,false,
Processed,499,Mon Sep 01 11:40:00 EDT 2025,GET,http://localhost:3000/vendor.js,304,Not Modified,19,394,0,Medium,false,
Processed,500,Mon Sep 01 11:40:00 EDT 2025,GET,http://localhost:3000/main.js,304,Not Modified,9,393,0,Medium,false,
Processed,501,Mon Sep 01 11:40:01 EDT 2025,GET,http://localhost:3000/runtime.js,304,Not Modified,5,391,0,Medium,false,
Out of Scope,502,Mon Sep 01 11:40:01 EDT 2025,GET,https://www.youtube.com/watch?v=9PnbKL3wuH4,403,Forbidden,0,130,40,,false,
Processed,503,Mon Sep 01 11:40:01 EDT 2025,GET,http://localhost:3000/styles.css,304,Not Modified,5,393,0,Medium,false,
Out of Scope,504,Mon Sep 01 11:40:01 EDT 2025,GET,https://www.youtube.com/favicon.ico,403,Forbidden,0,130,40,,false,
Processed,505,Mon Sep 01 11:40:02 EDT 2025,GET,http://localhost:3000/assets/i18n/en.json,304,Not Modified,35,392,0,Medium,false,
Processed,506,Mon Sep 01 11:40:02 EDT 2025,GET,http://localhost:3000/socket.io/?EIO=4&transport=polling&t=Pa5xt2M,200,OK,71,230,96,Low,false,
Processed,507,Mon Sep 01 11:40:02 EDT 2025,GET,http://localhost:3000/,304,Not Modified,4,393,0,Medium,false,
Processed,508,Mon Sep 01 11:40:02 EDT 2025,GET,http://localhost:3000/rest/admin/application-configuration,304,Not Modified,7,306,0,Medium,false,
Processed,509,Mon Sep 01 11:40:02 EDT 2025,GET,http://localhost:3000/rest/admin/application-configuration,200,OK,128,389,21730,Medium,false,JSON
Processed,510,Mon Sep 01 11:40:02 EDT 2025,GET,http://localhost:3000/rest/languages,304,Not Modified,130,306,0,Medium,false,
Processed,511,Mon Sep 01 11:40:02 EDT 2025,GET,http://localhost:3000/rest/admin/application-configuration,304,Not Modified,115,306,0,Medium,false,
Processed,512,Mon Sep 01 11:40:02 EDT 2025,GET,http://localhost:3000/rest/admin/application-version,200,OK,132,384,20,Medium,false,JSON
Processed,513,Mon Sep 01 11:40:02 EDT 2025,GET,http://localhost:3000/rest/admin/application-version,304,Not Modified,128,304,0,Medium,false,
Processed,514,Mon Sep 01 11:40:02 EDT 2025,GET,http://localhost:3000/main.js,304,Not Modified,21,393,0,Medium,false,
Processed,515,Mon Sep 01 11:40:02 EDT 2025,GET,http://localhost:3000/vendor.js,304,Not Modified,16,394,0,Medium,false,
Processed,516,Mon Sep 01 11:40:02 EDT 2025,GET,http://localhost:3000/runtime.js,304,Not Modified,29,391,0,Medium,false,
Processed,517,Mon Sep 01 11:40:02 EDT 2025,GET,http://localhost:3000/assets/public/images/JuiceShop_Logo.png,304,Not Modified,19,393,0,Medium,false,
Processed,518,Mon Sep 01 11:40:02 EDT 2025,GET,http://localhost:3000/polyfills.js,304,Not Modified,5,392,0,Medium,false,
Out of Scope,519,Mon Sep 01 11:40:02 EDT 2025,GET,https://firefox.settings.services.mozilla.com/v1/buckets/monitor/collections/changes/changeset?_expected=0,403,Forbidden,0,130,40,,false,
Processed,520,Mon Sep 01 11:40:02 EDT 2025,GET,http://localhost:3000/styles.css,304,Not Modified,8,393,0,Medium,false,
Processed,521,Mon Sep 01 11:40:02 EDT 2025,GET,http://localhost:3000/api/Challenges/?name=Score%20Board,304,Not Modified,798,305,0,Medium,false,
Processed,522,Mon Sep 01 11:40:02 EDT 2025,GET,http://localhost:3000/api/Challenges/?name=Score%20Board,200,OK,791,386,696,Medium,false,JSON
Processed,523,Mon Sep 01 11:40:03 EDT 2025,GET,http://localhost:3000/rest/products/search?q=,304,Not Modified,333,306,0,Medium,false,
Processed,524,Mon Sep 01 11:40:03 EDT 2025,GET,http://localhost:3000/api/Quantitys/,304,Not Modified,457,306,0,Medium,false,
Processed,525,Mon Sep 01 11:40:03 EDT 2025,GET,http://localhost:3000/socket.io/?EIO=4&transport=websocket&sid=Vqzsf2mtIaNlPM2SAAAW,101,Switching Protocols,7,129,0,Medium,false,
Processed,526,Mon Sep 01 11:40:03 EDT 2025,POST,http://localhost:3000/socket.io/?EIO=4&transport=polling&t=Pa5xtOi&sid=Vqzsf2mtIaNlPM2SAAAW,200,OK,81,213,2,Medium,false,
Processed,527,Mon Sep 01 11:40:03 EDT 2025,GET,http://localhost:3000/,304,Not Modified,16,393,0,Medium,false,
Processed,528,Mon Sep 01 11:40:03 EDT 2025,GET,http://localhost:3000/socket.io/?EIO=4&transport=polling&t=Pa5xtOl&sid=Vqzsf2mtIaNlPM2SAAAW,200,OK,32,230,32,Medium,false,
Processed,529,Mon Sep 01 11:40:03 EDT 2025,GET,http://localhost:3000/assets/public/images/products/apple_juice.jpg,304,Not Modified,4,392,0,Medium,false,
Processed,530,Mon Sep 01 11:40:03 EDT 2025,GET,http://localhost:3000/assets/public/images/products/apple_pressings.jpg,304,Not Modified,4,392,0,Medium,false,
Processed,531,Mon Sep 01 11:40:03 EDT 2025,GET,http://localhost:3000/assets/public/images/products/banana_juice.jpg,304,Not Modified,3,392,0,Medium,false,
Processed,532,Mon Sep 01 11:40:03 EDT 2025,GET,http://localhost:3000/assets/public/images/products/artwork2.jpg,304,Not Modified,7,392,0,Medium,false,
Processed,533,Mon Sep 01 11:40:03 EDT 2025,GET,http://localhost:3000/runtime.js,304,Not Modified,34,391,0,Medium,false,
Processed,534,Mon Sep 01 11:40:03 EDT 2025,GET,http://localhost:3000/polyfills.js,304,Not Modified,11,392,0,Medium,false,
Processed,535,Mon Sep 01 11:40:04 EDT 2025,GET,http://localhost:3000/vendor.js,304,Not Modified,16,394,0,Medium,false,
Processed,536,Mon Sep 01 11:40:04 EDT 2025,GET,http://localhost:3000/main.js,304,Not Modified,13,393,0,Medium,false,
Processed,537,Mon Sep 01 11:40:04 EDT 2025,GET,http://localhost:3000/assets/public/images/products/carrot_juice.jpeg,304,Not Modified,7,392,0,Medium,false,
Processed,538,Mon Sep 01 11:40:04 EDT 2025,GET,http://localhost:3000/assets/public/images/products/eggfruit_juice.jpg,304,Not Modified,22,392,0,Medium,false,
Processed,539,Mon Sep 01 11:40:04 EDT 2025,GET,http://localhost:3000/assets/public/images/products/fruit_press.jpg,304,Not Modified,6,392,0,Medium,false,
Processed,540,Mon Sep 01 11:40:04 EDT 2025,GET,http://localhost:3000/assets/public/images/products/green_smoothie.jpg,304,Not Modified,8,392,0,Medium,false,
Processed,541,Mon Sep 01 11:40:04 EDT 2025,GET,http://localhost:3000/assets/public/images/products/fan_facemask.jpg,304,Not Modified,15,392,0,Medium,false,
Processed,542,Mon Sep 01 11:40:04 EDT 2025,GET,http://localhost:3000/assets/public/images/products/lemon_juice.jpg,304,Not Modified,16,392,0,Medium,false,
Processed,543,Mon Sep 01 11:40:04 EDT 2025,GET,http://localhost:3000/assets/public/images/products/melon_bike.jpeg,304,Not Modified,25,392,0,Medium,false,
Processed,544,Mon Sep 01 11:40:04 EDT 2025,GET,http://localhost:3000/assets/public/images/products/permafrost.jpg,304,Not Modified,23,393,0,Medium,false,
Processed,545,Mon Sep 01 11:40:04 EDT 2025,GET,http://localhost:3000/styles.css,304,Not Modified,4,393,0,Medium,false,
Processed,546,Mon Sep 01 11:40:04 EDT 2025,GET,http://localhost:3000/socket.io/?EIO=4&transport=polling&t=Pa5xtYc&sid=Vqzsf2mtIaNlPM2SAAAW,200,OK,147,229,1,Medium,false,
Processed,547,Mon Sep 01 11:40:04 EDT 2025,GET,http://localhost:3000/assets/i18n/en.json,304,Not Modified,8,392,0,Medium,false,
Processed,548,Mon Sep 01 11:40:04 EDT 2025,GET,http://localhost:3000/socket.io/?EIO=4&transport=polling&t=Pa5xtcI,200,OK,9,230,96,Low,false,
Processed,549,Mon Sep 01 11:40:04 EDT 2025,GET,http://localhost:3000/rest/admin/application-version,304,Not Modified,11,304,0,Medium,false,
Processed,550,Mon Sep 01 11:40:04 EDT 2025,GET,http://localhost:3000/rest/admin/application-configuration,304,Not Modified,8,306,0,Medium,false,
Processed,551,Mon Sep 01 11:40:04 EDT 2025,GET,http://localhost:3000/rest/admin/application-configuration,200,OK,37,389,21730,Medium,false,JSON
Processed,552,Mon Sep 01 11:40:04 EDT 2025,GET,http://localhost:3000/rest/admin/application-configuration,200,OK,83,389,21730,Medium,false,JSON
Processed,553,Mon Sep 01 11:40:04 EDT 2025,GET,http://localhost:3000/rest/admin/application-version,200,OK,200,384,20,Medium,false,JSON
Processed,554,Mon Sep 01 11:40:05 EDT 2025,GET,http://localhost:3000/assets/public/images/JuiceShop_Logo.png,304,Not Modified,12,393,0,Medium,false,
Processed,555,Mon Sep 01 11:40:04 EDT 2025,GET,http://localhost:3000/rest/admin/application-configuration,200,OK,230,389,21730,Medium,false,JSON
Processed,556,Mon Sep 01 11:40:04 EDT 2025,GET,http://localhost:3000/rest/languages,304,Not Modified,389,306,0,Medium,false,
