Processed,ID,Req. Timestamp,Method,URL,Code,Reason,RTT,Size Resp. Header,Size Resp. Body,Highest Alert,Note,Tags
Processed,557,Mon Sep 01 11:40:05 EDT 2025,GET,http://localhost:3000/socket.io/?EIO=4&transport=polling&t=Pa5xtse&sid=QHl3oZvayQ8BeZdLAAAY,200,OK,45,230,32,Medium,false,
Processed,558,Mon Sep 01 11:40:05 EDT 2025,POST,http://localhost:3000/socket.io/?EIO=4&transport=polling&t=Pa5xtsF&sid=QHl3oZvayQ8BeZdLAAAY,200,OK,20,213,2,Medium,false,
Processed,559,Mon Sep 01 11:40:05 EDT 2025,GET,http://localhost:3000/socket.io/?EIO=4&transport=websocket&sid=QHl3oZvayQ8BeZdLAAAY,101,Switching Protocols,10,129,0,Medium,false,
Processed,560,Mon Sep 01 11:40:05 EDT 2025,GET,http://localhost:3000/rest/admin/application-configuration,304,Not Modified,6,306,0,Medium,false,
Processed,561,Mon Sep 01 11:40:05 EDT 2025,GET,http://localhost:3000/,304,Not Modified,13,393,0,Medium,false,
Processed,562,Mon Sep 01 11:40:05 EDT 2025,GET,http://localhost:3000/rest/products/search?q=,304,Not Modified,804,306,0,Medium,false,
Processed,563,Mon Sep 01 11:40:06 EDT 2025,GET,http://localhost:3000/assets/i18n/en.json,304,Not Modified,10,392,0,Medium,false,
Processed,564,Mon Sep 01 11:40:06 EDT 2025,GET,http://localhost:3000/socket.io/?EIO=4&transport=polling&t=Pa5xu16,200,OK,2,230,96,Low,false,
Processed,565,Mon Sep 01 11:40:04 EDT 2025,GET,http://localhost:3000/api/Challenges/?name=Score%20Board,304,Not Modified,1312,305,0,Medium,false,
Processed,566,Mon Sep 01 11:40:04 EDT 2025,GET,http://localhost:3000/api/Challenges/?name=Score%20Board,200,OK,1356,386,696,Medium,false,JSON
Processed,567,Mon Sep 01 11:40:05 EDT 2025,GET,http://localhost:3000/api/Quantitys/,304,Not Modified,1117,306,0,Medium,false,
Processed,568,Mon Sep 01 11:40:06 EDT 2025,GET,http://localhost:3000/runtime.js,304,Not Modified,5,391,0,Medium,false,
Processed,569,Mon Sep 01 11:40:06 EDT 2025,GET,http://localhost:3000/main.js,304,Not Modified,15,393,0,Medium,false,
Processed,570,Mon Sep 01 11:40:06 EDT 2025,GET,http://localhost:3000/socket.io/?EIO=4&transport=polling&t=Pa5xu49&sid=QHl3oZvayQ8BeZdLAAAY,200,OK,273,229,1,Medium,false,
Processed,571,Mon Sep 01 11:40:06 EDT 2025,GET,http://localhost:3000/polyfills.js,304,Not Modified,22,392,0,Medium,false,
Processed,572,Mon Sep 01 11:40:06 EDT 2025,GET,http://localhost:3000/vendor.js,304,Not Modified,6,394,0,Medium,false,
Processed,573,Mon Sep 01 11:40:06 EDT 2025,GET,http://localhost:3000/rest/admin/application-version,304,Not Modified,9,304,0,Medium,false,
Processed,574,Mon Sep 01 11:40:06 EDT 2025,GET,http://localhost:3000/styles.css,304,Not Modified,5,393,0,Medium,false,
Processed,575,Mon Sep 01 11:40:06 EDT 2025,GET,http://localhost:3000/rest/admin/application-configuration,304,Not Modified,15,306,0,Medium,false,
Processed,576,Mon Sep 01 11:40:06 EDT 2025,GET,http://localhost:3000/rest/admin/application-version,200,OK,47,384,20,Medium,false,JSON
Processed,577,Mon Sep 01 11:40:06 EDT 2025,GET,http://localhost:3000/rest/admin/application-configuration,200,OK,58,389,21730,Medium,false,JSON
Processed,578,Mon Sep 01 11:40:06 EDT 2025,GET,http://localhost:3000/rest/admin/application-configuration,200,OK,42,389,21730,Medium,false,JSON
Processed,579,Mon Sep 01 11:40:06 EDT 2025,GET,http://localhost:3000/rest/admin/application-configuration,200,OK,97,389,21730,Medium,false,JSON
Processed,580,Mon Sep 01 11:40:07 EDT 2025,GET,http://localhost:3000/assets/public/images/JuiceShop_Logo.png,304,Not Modified,36,393,0,Medium,false,
Processed,581,Mon Sep 01 11:40:07 EDT 2025,GET,http://localhost:3000/assets/public/images/products/apple_pressings.jpg,304,Not Modified,37,392,0,Medium,false,
Processed,582,Mon Sep 01 11:40:06 EDT 2025,GET,http://localhost:3000/rest/languages,304,Not Modified,252,306,0,Medium,false,
Processed,583,Mon Sep 01 11:40:07 EDT 2025,GET,http://localhost:3000/assets/public/images/products/apple_juice.jpg,304,Not Modified,85,392,0,Medium,false,
Processed,584,Mon Sep 01 11:40:07 EDT 2025,GET,http://localhost:3000/assets/public/images/products/banana_juice.jpg,304,Not Modified,155,392,0,Medium,false,
Processed,585,Mon Sep 01 11:40:07 EDT 2025,GET,http://localhost:3000/assets/public/images/products/artwork2.jpg,304,Not Modified,50,392,0,Medium,false,
Processed,586,Mon Sep 01 11:40:07 EDT 2025,GET,http://localhost:3000/assets/public/images/products/carrot_juice.jpeg,304,Not Modified,39,392,0,Medium,false,
Processed,587,Mon Sep 01 11:40:07 EDT 2025,GET,http://localhost:3000/assets/public/images/products/eggfruit_juice.jpg,304,Not Modified,7,392,0,Medium,false,
Processed,588,Mon Sep 01 11:40:07 EDT 2025,GET,http://localhost:3000/assets/public/images/products/fruit_press.jpg,304,Not Modified,16,392,0,Medium,false,
Processed,589,Mon Sep 01 11:40:07 EDT 2025,GET,http://localhost:3000/assets/public/images/products/lemon_juice.jpg,304,Not Modified,16,392,0,Medium,false,
Processed,590,Mon Sep 01 11:40:07 EDT 2025,GET,http://localhost:3000/assets/public/images/products/permafrost.jpg,304,Not Modified,19,393,0,Medium,false,
Processed,591,Mon Sep 01 11:40:07 EDT 2025,GET,http://localhost:3000/assets/public/images/products/green_smoothie.jpg,304,Not Modified,30,392,0,Medium,false,
Processed,592,Mon Sep 01 11:40:07 EDT 2025,GET,http://localhost:3000/assets/public/images/products/fan_facemask.jpg,304,Not Modified,21,392,0,Medium,false,
Processed,593,Mon Sep 01 11:40:07 EDT 2025,GET,http://localhost:3000/assets/public/images/products/melon_bike.jpeg,304,Not Modified,11,392,0,Medium,false,
Processed,594,Mon Sep 01 11:40:07 EDT 2025,GET,http://localhost:3000/socket.io/?EIO=4&transport=websocket&sid=VMsJnt9-57q9pj58AAAa,101,Switching Protocols,19,129,0,Medium,false,
Processed,595,Mon Sep 01 11:40:07 EDT 2025,GET,http://localhost:3000/socket.io/?EIO=4&transport=polling&t=Pa5xuQ3&sid=VMsJnt9-57q9pj58AAAa,200,OK,124,230,32,Medium,false,
Processed,596,Mon Sep 01 11:40:07 EDT 2025,POST,http://localhost:3000/socket.io/?EIO=4&transport=polling&t=Pa5xuP_&sid=VMsJnt9-57q9pj58AAAa,200,OK,130,213,2,Medium,false,
Processed,597,Mon Sep 01 11:40:07 EDT 2025,GET,http://localhost:3000/socket.io/?EIO=4&transport=polling&t=Pa5xuQO&sid=QHl3oZvayQ8BeZdLAAAY,200,OK,168,229,1,Medium,false,
Processed,598,Mon Sep 01 11:40:07 EDT 2025,GET,http://localhost:3000/rest/products/search?q=,304,Not Modified,599,306,0,Medium,false,
Processed,599,Mon Sep 01 11:40:06 EDT 2025,GET,http://localhost:3000/api/Challenges/?name=Score%20Board,200,OK,1244,386,696,Medium,false,JSON
Processed,600,Mon Sep 01 11:40:06 EDT 2025,GET,http://localhost:3000/api/Challenges/?name=Score%20Board,304,Not Modified,1251,305,0,Medium,false,
Processed,601,Mon Sep 01 11:40:07 EDT 2025,GET,http://localhost:3000/api/Quantitys/,304,Not Modified,653,306,0,Medium,false,
Processed,602,Mon Sep 01 11:40:08 EDT 2025,GET,http://localhost:3000/rest/admin/application-configuration,304,Not Modified,38,306,0,Medium,false,
Processed,603,Mon Sep 01 11:40:08 EDT 2025,GET,http://localhost:3000/assets/i18n/en.json,304,Not Modified,5,392,0,Medium,false,
Processed,604,Mon Sep 01 11:40:08 EDT 2025,GET,http://localhost:3000/assets/public/images/products/apple_juice.jpg,304,Not Modified,4,392,0,Medium,false,
Processed,605,Mon Sep 01 11:40:08 EDT 2025,GET,http://localhost:3000/assets/public/images/products/carrot_juice.jpeg,304,Not Modified,21,392,0,Medium,false,
Processed,606,Mon Sep 01 11:40:08 EDT 2025,GET,http://localhost:3000/assets/public/images/products/banana_juice.jpg,304,Not Modified,7,392,0,Medium,false,
Processed,607,Mon Sep 01 11:40:08 EDT 2025,GET,http://localhost:3000/assets/public/images/products/apple_pressings.jpg,304,Not Modified,18,392,0,Medium,false,
Processed,608,Mon Sep 01 11:40:08 EDT 2025,GET,http://localhost:3000/assets/public/images/products/artwork2.jpg,304,Not Modified,25,392,0,Medium,false,
Processed,609,Mon Sep 01 11:40:08 EDT 2025,GET,http://localhost:3000/socket.io/?EIO=4&transport=polling&t=Pa5xucK,200,OK,25,230,96,Low,false,
Processed,610,Mon Sep 01 11:40:08 EDT 2025,GET,http://localhost:3000/assets/public/images/products/eggfruit_juice.jpg,304,Not Modified,6,392,0,Medium,false,
Processed,611,Mon Sep 01 11:40:08 EDT 2025,GET,http://localhost:3000/assets/public/images/products/fruit_press.jpg,304,Not Modified,3,392,0,Medium,false,
Processed,612,Mon Sep 01 11:40:08 EDT 2025,GET,http://localhost:3000/assets/public/images/products/permafrost.jpg,304,Not Modified,5,393,0,Medium,false,
Processed,613,Mon Sep 01 11:40:08 EDT 2025,GET,http://localhost:3000/assets/public/images/products/green_smoothie.jpg,304,Not Modified,47,392,0,Medium,false,
Processed,614,Mon Sep 01 11:40:08 EDT 2025,GET,http://localhost:3000/assets/public/images/products/lemon_juice.jpg,304,Not Modified,5,392,0,Medium,false,
Processed,615,Mon Sep 01 11:40:08 EDT 2025,GET,http://localhost:3000/assets/public/images/products/melon_bike.jpeg,304,Not Modified,8,392,0,Medium,false,
Processed,616,Mon Sep 01 11:40:08 EDT 2025,GET,http://localhost:3000/assets/public/images/products/fan_facemask.jpg,304,Not Modified,44,392,0,Medium,false,
Processed,617,Mon Sep 01 11:40:08 EDT 2025,GET,http://localhost:3000/rest/admin/application-configuration,304,Not Modified,11,306,0,Medium,false,
Processed,618,Mon Sep 01 11:40:08 EDT 2025,GET,http://localhost:3000/rest/admin/application-version,304,Not Modified,18,304,0,Medium,false,
Processed,619,Mon Sep 01 11:40:08 EDT 2025,GET,http://localhost:3000/socket.io/?EIO=4&transport=polling&t=Pa5xubJ&sid=VMsJnt9-57q9pj58AAAa,200,OK,527,229,1,Medium,false,
Processed,620,Mon Sep 01 11:40:08 EDT 2025,GET,http://localhost:3000/api/Challenges/?name=Score%20Board,304,Not Modified,133,305,0,Medium,false,
Processed,621,Mon Sep 01 11:40:09 EDT 2025,GET,http://localhost:3000/rest/languages,304,Not Modified,106,306,0,Medium,false,
Processed,622,Mon Sep 01 11:40:09 EDT 2025,GET,http://localhost:3000/rest/admin/application-configuration,304,Not Modified,21,306,0,Medium,false,
Processed,623,Mon Sep 01 11:40:09 EDT 2025,GET,http://localhost:3000/rest/admin/application-version,304,Not Modified,94,304,0,Medium,false,
Processed,624,Mon Sep 01 11:40:09 EDT 2025,GET,http://localhost:3000/rest/admin/application-configuration,200,OK,24,389,21730,Medium,false,JSON
Processed,625,Mon Sep 01 11:40:09 EDT 2025,GET,http://localhost:3000/assets/public/images/JuiceShop_Logo.png,304,Not Modified,73,393,0,Medium,false,
Processed,626,Mon Sep 01 11:40:09 EDT 2025,GET,http://localhost:3000/api/Challenges/?name=Score%20Board,200,OK,129,386,696,Medium,false,JSON
Processed,627,Mon Sep 01 11:40:09 EDT 2025,GET,http://localhost:3000/socket.io/?EIO=4&transport=polling&t=Pa5xume&sid=VMsJnt9-57q9pj58AAAa,200,OK,134,229,1,Medium,false,
Processed,628,Mon Sep 01 11:40:09 EDT 2025,GET,http://localhost:3000/rest/products/search?q=,304,Not Modified,66,306,0,Medium,false,
Processed,629,Mon Sep 01 11:40:09 EDT 2025,GET,http://localhost:3000/api/Quantitys/,304,Not Modified,82,306,0,Medium,false,
Processed,630,Mon Sep 01 11:40:09 EDT 2025,GET,http://localhost:3000/socket.io/?EIO=4&transport=polling&t=Pa5xuuC&sid=vrq-cJCtBA-1sbKRAAAc,200,OK,13,230,32,Medium,false,
Processed,631,Mon Sep 01 11:40:09 EDT 2025,POST,http://localhost:3000/socket.io/?EIO=4&transport=polling&t=Pa5xuu6&sid=vrq-cJCtBA-1sbKRAAAc,200,OK,27,213,2,Medium,false,
Processed,632,Mon Sep 01 11:40:09 EDT 2025,GET,http://localhost:3000/socket.io/?EIO=4&transport=websocket&sid=vrq-cJCtBA-1sbKRAAAc,101,Switching Protocols,37,129,0,Medium,false,
Processed,633,Mon Sep 01 11:40:10 EDT 2025,GET,http://localhost:3000/assets/public/images/products/apple_juice.jpg,304,Not Modified,19,392,0,Medium,false,
Processed,634,Mon Sep 01 11:40:10 EDT 2025,GET,http://localhost:3000/assets/public/images/products/apple_pressings.jpg,304,Not Modified,4,392,0,Medium,false,
Processed,635,Mon Sep 01 11:40:10 EDT 2025,GET,http://localhost:3000/assets/public/images/products/eggfruit_juice.jpg,304,Not Modified,9,392,0,Medium,false,
Processed,636,Mon Sep 01 11:40:10 EDT 2025,GET,http://localhost:3000/assets/public/images/products/lemon_juice.jpg,304,Not Modified,5,392,0,Medium,false,
Processed,637,Mon Sep 01 11:40:10 EDT 2025,GET,http://localhost:3000/assets/public/images/products/melon_bike.jpeg,304,Not Modified,24,392,0,Medium,false,
Processed,638,Mon Sep 01 11:40:10 EDT 2025,GET,http://localhost:3000/assets/public/images/products/green_smoothie.jpg,304,Not Modified,21,392,0,Medium,false,
Processed,639,Mon Sep 01 11:40:10 EDT 2025,GET,http://localhost:3000/assets/public/images/products/artwork2.jpg,304,Not Modified,49,392,0,Medium,false,
Processed,640,Mon Sep 01 11:40:10 EDT 2025,GET,http://localhost:3000/assets/public/images/products/carrot_juice.jpeg,304,Not Modified,117,392,0,Medium,false,
Processed,641,Mon Sep 01 11:40:10 EDT 2025,GET,http://localhost:3000/assets/public/images/products/permafrost.jpg,304,Not Modified,76,393,0,Medium,false,
Processed,642,Mon Sep 01 11:40:10 EDT 2025,GET,http://localhost:3000/assets/public/images/products/banana_juice.jpg,304,Not Modified,149,392,0,Medium,false,
Processed,643,Mon Sep 01 11:40:10 EDT 2025,GET,http://localhost:3000/assets/public/images/products/fruit_press.jpg,304,Not Modified,17,392,0,Medium,false,
Processed,644,Mon Sep 01 11:40:10 EDT 2025,GET,http://localhost:3000/assets/public/images/products/fan_facemask.jpg,304,Not Modified,25,392,0,Medium,false,
Processed,645,Mon Sep 01 11:40:10 EDT 2025,GET,http://localhost:3000/socket.io/?EIO=4&transport=polling&t=Pa5xv1l&sid=vrq-cJCtBA-1sbKRAAAc,200,OK,171,229,1,Medium,false,
Processed,646,Mon Sep 01 11:40:10 EDT 2025,GET,http://localhost:3000/,304,Not Modified,7,393,0,Medium,false,
Processed,647,Mon Sep 01 11:40:10 EDT 2025,GET,http://localhost:3000/vendor.js,304,Not Modified,12,394,0,Medium,false,
Processed,648,Mon Sep 01 11:40:10 EDT 2025,GET,http://localhost:3000/main.js,304,Not Modified,23,393,0,Medium,false,
Processed,649,Mon Sep 01 11:40:10 EDT 2025,GET,http://localhost:3000/polyfills.js,304,Not Modified,20,392,0,Medium,false,
Processed,650,Mon Sep 01 11:40:10 EDT 2025,GET,http://localhost:3000/runtime.js,304,Not Modified,62,391,0,Medium,false,
Processed,651,Mon Sep 01 11:40:11 EDT 2025,GET,http://localhost:3000/,304,Not Modified,6,393,0,Medium,false,
Processed,652,Mon Sep 01 11:40:11 EDT 2025,GET,http://localhost:3000/styles.css,304,Not Modified,6,393,0,Medium,false,
Processed,653,Mon Sep 01 11:40:11 EDT 2025,GET,http://localhost:3000/vendor.js,304,Not Modified,12,394,0,Medium,false,
Processed,654,Mon Sep 01 11:40:11 EDT 2025,GET,http://localhost:3000/runtime.js,304,Not Modified,9,391,0,Medium,false,
Processed,655,Mon Sep 01 11:40:11 EDT 2025,GET,http://localhost:3000/main.js,304,Not Modified,4,393,0,Medium,false,
Processed,656,Mon Sep 01 11:40:11 EDT 2025,GET,http://localhost:3000/polyfills.js,304,Not Modified,11,392,0,Medium,false,
Processed,657,Mon Sep 01 11:40:11 EDT 2025,GET,http://localhost:3000/styles.css,304,Not Modified,4,393,0,Medium,false,
Processed,658,Mon Sep 01 11:40:12 EDT 2025,GET,http://localhost:3000/assets/i18n/en.json,304,Not Modified,5,392,0,Medium,false,
Processed,659,Mon Sep 01 11:40:12 EDT 2025,GET,http://localhost:3000/assets/i18n/en.json,304,Not Modified,8,392,0,Medium,false,
Processed,660,Mon Sep 01 11:40:12 EDT 2025,GET,http://localhost:3000/socket.io/?EIO=4&transport=polling&t=Pa5xvZ3,200,OK,8,230,96,Low,false,
Processed,661,Mon Sep 01 11:40:12 EDT 2025,GET,http://localhost:3000/socket.io/?EIO=4&transport=polling&t=Pa5xvaU,200,OK,9,230,96,Low,false,
Processed,662,Mon Sep 01 11:40:12 EDT 2025,GET,http://localhost:3000/rest/admin/application-version,304,Not Modified,17,304,0,Medium,false,
Processed,663,Mon Sep 01 11:40:12 EDT 2025,GET,http://localhost:3000/rest/admin/application-configuration,304,Not Modified,33,306,0,Medium,false,
Processed,664,Mon Sep 01 11:40:12 EDT 2025,GET,http://localhost:3000/rest/admin/application-configuration,304,Not Modified,50,306,0,Medium,false,
Processed,665,Mon Sep 01 11:40:12 EDT 2025,GET,http://localhost:3000/rest/admin/application-configuration,200,OK,46,389,21730,Medium,false,JSON
Processed,666,Mon Sep 01 11:40:12 EDT 2025,GET,http://localhost:3000/rest/languages,304,Not Modified,114,306,0,Medium,false,
Processed,667,Mon Sep 01 11:40:12 EDT 2025,GET,http://localhost:3000/rest/admin/application-version,304,Not Modified,63,304,0,Medium,false,
Processed,668,Mon Sep 01 11:40:12 EDT 2025,GET,http://localhost:3000/rest/admin/application-version,200,OK,79,384,20,Medium,false,JSON
Processed,669,Mon Sep 01 11:40:12 EDT 2025,GET,http://localhost:3000/rest/admin/application-configuration,200,OK,123,389,21730,Medium,false,JSON
Processed,670,Mon Sep 01 11:40:12 EDT 2025,GET,http://localhost:3000/assets/public/images/JuiceShop_Logo.png,304,Not Modified,10,393,0,Medium,false,
Processed,671,Mon Sep 01 11:40:12 EDT 2025,GET,http://localhost:3000/rest/admin/application-configuration,304,Not Modified,10,306,0,Medium,false,
Processed,672,Mon Sep 01 11:40:12 EDT 2025,GET,http://localhost:3000/rest/admin/application-configuration,200,OK,43,389,21730,Medium,false,JSON
Processed,673,Mon Sep 01 11:40:13 EDT 2025,GET,http://localhost:3000/rest/admin/application-configuration,200,OK,63,389,21730,Medium,false,JSON
Processed,674,Mon Sep 01 11:40:13 EDT 2025,GET,http://localhost:3000/rest/admin/application-version,304,Not Modified,70,304,0,Medium,false,
Processed,675,Mon Sep 01 11:40:13 EDT 2025,GET,http://localhost:3000/assets/public/images/JuiceShop_Logo.png,304,Not Modified,71,393,0,Medium,false,
Processed,676,Mon Sep 01 11:40:12 EDT 2025,GET,http://localhost:3000/rest/languages,304,Not Modified,245,306,0,Medium,false,
Processed,677,Mon Sep 01 11:40:13 EDT 2025,GET,http://localhost:3000/socket.io/?EIO=4&transport=websocket&sid=puyVJKbGt0v8iq4qAAAf,101,Switching Protocols,11,129,0,Medium,false,
Processed,678,Mon Sep 01 11:40:14 EDT 2025,POST,http://localhost:3000/socket.io/?EIO=4&transport=polling&t=Pa5xvuv&sid=puyVJKbGt0v8iq4qAAAf,200,OK,34,213,2,Medium,false,
Processed,679,Mon Sep 01 11:40:14 EDT 2025,GET,http://localhost:3000/socket.io/?EIO=4&transport=polling&t=Pa5xvvQ&sid=puyVJKbGt0v8iq4qAAAf,200,OK,39,230,32,Medium,false,
Processed,680,Mon Sep 01 11:40:14 EDT 2025,POST,http://localhost:3000/socket.io/?EIO=4&transport=polling&t=Pa5xv-7&sid=t0zed-95o3TjBTtFAAAe,200,OK,14,213,2,Medium,false,
Processed,681,Mon Sep 01 11:40:14 EDT 2025,GET,http://localhost:3000/socket.io/?EIO=4&transport=polling&t=Pa5xv-e&sid=t0zed-95o3TjBTtFAAAe,200,OK,39,230,32,Medium,false,
Processed,682,Mon Sep 01 11:40:14 EDT 2025,GET,http://localhost:3000/socket.io/?EIO=4&transport=websocket&sid=t0zed-95o3TjBTtFAAAe,101,Switching Protocols,3,129,0,Medium,false,
Processed,683,Mon Sep 01 11:40:14 EDT 2025,GET,http://localhost:3000/rest/admin/application-configuration,304,Not Modified,16,306,0,Medium,false,
Processed,684,Mon Sep 01 11:40:13 EDT 2025,GET,http://localhost:3000/rest/products/search?q=,304,Not Modified,1625,306,0,Medium,false,
Processed,685,Mon Sep 01 11:40:12 EDT 2025,GET,http://localhost:3000/api/Challenges/?name=Score%20Board,304,Not Modified,2265,305,0,Medium,false,
Processed,686,Mon Sep 01 11:40:13 EDT 2025,GET,http://localhost:3000/rest/products/search?q=,304,Not Modified,1706,306,0,Medium,false,
Processed,687,Mon Sep 01 11:40:12 EDT 2025,GET,http://localhost:3000/api/Challenges/?name=Score%20Board,200,OK,2642,386,696,Medium,false,JSON
Processed,688,Mon Sep 01 11:40:12 EDT 2025,GET,http://localhost:3000/api/Challenges/?name=Score%20Board,304,Not Modified,2660,305,0,Medium,false,
Processed,689,Mon Sep 01 11:40:12 EDT 2025,GET,http://localhost:3000/api/Challenges/?name=Score%20Board,200,OK,2555,386,696,Medium,false,JSON
Processed,690,Mon Sep 01 11:40:13 EDT 2025,GET,http://localhost:3000/api/Quantitys/,304,Not Modified,2358,306,0,Medium,false,
Processed,691,Mon Sep 01 11:40:13 EDT 2025,GET,http://localhost:3000/api/Quantitys/,304,Not Modified,2339,306,0,Medium,false,
Processed,692,Mon Sep 01 11:40:15 EDT 2025,GET,http://localhost:3000/api/Quantitys/,304,Not Modified,225,306,0,Medium,false,
